user_id,name,username,email_address,date_of_birth,gender,location,membership_start_date,membership_end_date,subscription_plan,payment_information,renewal_status,usage_frequency,purchase_history,favorite_genres,devices_used,engagement_metrics,feedback_ratings,customer_support_interactions
974,Michael Moore,Alisha Murray,xcraig@example.net,10/12/1957,Female,Amyport,2/21/2024,2/20/2025,Annual,Visa,Manual,Occasional,Electronics,Action,Tablet,Medium,4.1,0
976,Alisha Murray,Mr. Jeffrey Jones,timothycollins@example.org,12/19/1952,Male,North Williamtown,3/11/2024,3/11/2025,Annual,Mastercard,Auto-renew,Regular,Books,Documentary,Smartphone,High,3.5,10
977,Mr. Jeffrey Jones,Mikayla Lindsey,humphreyanthony@example.org,3/6/1981,Female,Gloriaside,2/24/2024,2/23/2025,Monthly,Amex,Auto-renew,Regular,Electronics,Horror,Smartphone,Medium,4.7,6
978,Mikayla Lindsey,Paul Dalton,ann95@example.org,2/19/1992,Female,Jonesmouth,1/25/2024,1/24/2025,Annual,Mastercard,Auto-renew,Frequent,Clothing,Drama,Tablet,High,3.6,8
979,Paul Dalton,Karen Hodges,austinburton@example.com,1/2/1963,Female,Phillipsfurt,4/11/2024,4/11/2025,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Comedy,Smart TV,Medium,3.8,3
980,Karen Hodges,David George,ebauer@example.org,5/20/1953,Male,Anthonytown,4/7/2024,4/7/2025,Annual,Amex,Auto-renew,Regular,Electronics,Horror,Smartphone,Low,4.6,1
981,David George,Mary Underwood,wheelercaroline@example.net,1/25/1984,Female,New Chloeberg,4/5/2024,4/5/2025,Annual,Mastercard,Manual,Frequent,Clothing,Sci-Fi,Smart TV,High,4.6,10
982,Mary Underwood,Robin Davidson,derrick67@example.com,9/28/1984,Female,Beckymouth,3/11/2024,3/11/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Horror,Smart TV,High,3.2,3
983,Robin Davidson,Kathryn Lopez Phd,carltate@example.org,10/22/1977,Female,Meyerstad,3/12/2024,3/12/2025,Annual,Mastercard,Auto-renew,Occasional,Clothing,Documentary,Smart TV,Low,3.3,8
984,Kathryn Lopez PhD,Robert Robinson,davidarmstrong@example.com,2/20/1978,Male,Ramirezberg,3/15/2024,3/15/2025,Annual,Mastercard,Auto-renew,Regular,Clothing,Comedy,Smartphone,Medium,3.7,1
985,Robert Robinson,Tina Schmitt,davidmorrison@example.net,11/16/1952,Female,Newtonview,3/19/2024,3/19/2025,Annual,Amex,Auto-renew,Regular,Electronics,Drama,Tablet,Medium,4.1,6
986,Tina Schmitt,Christina Serrano,harveymargaret@example.org,9/24/1976,Female,East Aaron,3/3/2024,3/3/2025,Monthly,Amex,Auto-renew,Regular,Clothing,Action,Tablet,Low,3.1,6
987,Christina Serrano,Paul Torres,marycook@example.org,8/24/1983,Female,Shanestad,3/27/2024,3/27/2025,Annual,Mastercard,Manual,Regular,Clothing,Sci-Fi,Smartphone,Medium,4.9,9
989,Paul Torres,Glenda Brown,joshua13@example.org,2/13/1959,Male,Port Angela,1/8/2024,1/7/2025,Annual,Amex,Auto-renew,Occasional,Electronics,Action,Tablet,High,4.6,3
990,Glenda Brown,Amy Fleming,kathryn87@example.org,7/17/2002,Male,Palmerside,1/28/2024,1/27/2025,Monthly,Amex,Auto-renew,Occasional,Clothing,Horror,Smartphone,Low,3.3,2
991,Amy Fleming,Susan Rivera,robert59@example.org,1/19/1984,Female,New Dawnton,3/23/2024,3/23/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Romance,Smartphone,High,3,4
992,Susan Rivera,Suzanne Gordon,kcrawford@example.net,7/26/1950,Male,Davidsonview,4/6/2024,4/6/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,Tablet,High,3,6
993,Suzanne Gordon,Ann Murphy,edwardsbrandon@example.net,7/30/1970,Male,Bishopberg,1/1/2024,12/31/2024,Annual,Mastercard,Manual,Regular,Electronics,Comedy,Smartphone,Medium,3.4,9
994,Ann Murphy,Brandon Richardson,melissa81@example.com,2/17/1961,Male,West Seanbury,3/20/2024,3/20/2025,Monthly,Visa,Auto-renew,Frequent,Books,Action,Smart TV,Low,4.5,9
995,Brandon Richardson,Anna Wilson,msmith@example.net,9/24/1998,Female,South William,1/28/2024,1/27/2025,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Smartphone,Medium,3.3,3
996,Anna Wilson,Amanda Whitehead,curtispotter@example.org,12/26/1977,Male,West Cathy,3/28/2024,3/28/2025,Monthly,Amex,Auto-renew,Frequent,Books,Action,Smartphone,Low,3.7,2
997,Amanda Whitehead,Melinda Hicks,youngamanda@example.org,1/23/1978,Female,Port Ryan,3/7/2024,3/7/2025,Annual,Visa,Manual,Regular,Electronics,Romance,Smartphone,Low,3.2,7
998,Melinda Hicks,Dr. Kimberly Jackson,pellison@example.com,11/21/1987,Male,Jacquelineland,1/15/2024,1/14/2025,Monthly,Amex,Manual,Regular,Electronics,Horror,Tablet,High,4.6,3
999,Dr. Kimberly Jackson,Ryan Allen,nicolerose@example.net,5/8/1986,Female,Cervanteshaven,3/12/2024,3/12/2025,Annual,Visa,Auto-renew,Regular,Books,Action,Smartphone,High,3.2,3
1000,Ryan Allen,Jennifer Gomez,aross@example.net,12/17/1945,Female,Robinsonchester,1/11/2024,1/10/2025,Annual,Visa,Auto-renew,Occasional,Electronics,Action,Smart TV,High,4.5,5
1001,Jennifer Gomez,John White,scottsara@example.net,11/9/1996,Female,Port Christopher,1/9/2024,1/8/2025,Monthly,Amex,Manual,Occasional,Clothing,Sci-Fi,Tablet,Low,3.2,5
1002,John White,Andrew Griffith,kimzoe@example.org,4/27/1969,Female,South Tony,4/9/2024,4/9/2025,Annual,Visa,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,5,8
1003,Andrew Griffith,Walter Brown,elizabeth37@example.org,6/10/1979,Female,Lake Kristin,1/28/2024,1/27/2025,Annual,Visa,Auto-renew,Frequent,Books,Romance,Smartphone,High,4.9,1
1004,Walter Brown,Holly Odom,jonathonavila@example.net,2/6/1948,Male,East Timothystad,1/31/2024,1/30/2025,Annual,Amex,Manual,Frequent,Books,Horror,Smartphone,Medium,3.6,10
1006,Holly Odom,Beth Michael,matthewburke@example.com,5/13/1953,Female,Robinsonview,1/22/2024,1/21/2025,Annual,Amex,Manual,Regular,Clothing,Horror,Smart TV,Low,3.8,9
1007,Beth Michael,Stephen Moreno,natalie09@example.com,3/29/1997,Female,Amyhaven,2/13/2024,2/12/2025,Monthly,Visa,Auto-renew,Frequent,Electronics,Action,Smartphone,High,3.9,0
1008,Stephen Moreno,Luis Chavez,elizabeth09@example.com,3/23/1944,Female,West Michael,1/13/2024,1/12/2025,Monthly,Mastercard,Auto-renew,Occasional,Books,Comedy,Tablet,High,4.5,4
1009,Luis Chavez,Raymond Armstrong,benjaminthomas@example.org,7/31/1966,Male,Davidtown,3/13/2024,3/13/2025,Monthly,Amex,Auto-renew,Occasional,Clothing,Documentary,Smartphone,Medium,3.1,8
1010,Raymond Armstrong,Laura Conrad,dgarcia@example.com,4/3/1999,Male,East Carrieville,2/29/2024,2/28/2025,Monthly,Mastercard,Manual,Frequent,Electronics,Action,Tablet,High,4.2,8
1011,Laura Conrad,Sharon White,xsanchez@example.com,4/4/1941,Male,Lake Tina,1/4/2024,1/3/2025,Annual,Mastercard,Manual,Occasional,Clothing,Horror,Smart TV,Low,4.8,5
1012,Sharon White,Nicole Lopez,sjones@example.net,1/28/1992,Female,East Anthonyhaven,4/2/2024,4/2/2025,Annual,Amex,Manual,Occasional,Books,Comedy,Smart TV,Low,3.8,9
1013,Nicole Lopez,Daniel Goodman,washingtondanielle@example.net,2/13/1990,Female,New Ryan,4/12/2024,4/12/2025,Annual,Mastercard,Manual,Regular,Electronics,Comedy,Smart TV,High,3.7,5
1014,Daniel Goodman,Dawn Burke,paynejill@example.com,5/20/1937,Male,New Robert,3/29/2024,3/29/2025,Monthly,Mastercard,Auto-renew,Regular,Electronics,Romance,Smart TV,Low,4,10
1015,Dawn Burke,Matthew Salinas,jimmymeyers@example.net,11/22/1945,Male,Rodriguezport,1/7/2024,1/6/2025,Annual,Amex,Manual,Regular,Electronics,Action,Tablet,Low,3.2,0
1016,Matthew Salinas,Beth Schmidt,martinezkatherine@example.org,3/16/1992,Female,Johnhaven,3/26/2024,3/26/2025,Monthly,Visa,Auto-renew,Regular,Books,Horror,Smart TV,High,4.9,10
1018,Beth Schmidt,Joseph Harrison,nfarrell@example.com,2/1/1956,Female,Judithville,2/27/2024,2/26/2025,Annual,Mastercard,Manual,Regular,Clothing,Documentary,Smartphone,High,4.3,9
1019,Joseph Harrison,Austin Mosley,jose85@example.net,3/27/1950,Male,Rodriguezborough,1/18/2024,1/17/2025,Monthly,Amex,Auto-renew,Regular,Books,Sci-Fi,Smart TV,Medium,4,2
1020,Austin Mosley,Devin Watkins,reginarichards@example.org,5/30/1939,Male,Joshualand,3/22/2024,3/22/2025,Monthly,Amex,Auto-renew,Frequent,Books,Horror,Smart TV,Medium,3.7,7
1021,Devin Watkins,Amanda Wilson,morenoanna@example.net,8/5/1988,Male,West Theresa,1/24/2024,1/23/2025,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Romance,Tablet,High,4.6,2
1022,Amanda Wilson,Michael Willis,guerrerojessica@example.com,1/27/1955,Male,Flynnbury,1/7/2024,1/6/2025,Monthly,Visa,Manual,Regular,Electronics,Horror,Smart TV,Medium,3.5,3
1023,Michael Willis,Donna Trevino,chaveznatasha@example.net,5/17/1936,Female,South Jason,3/18/2024,3/18/2025,Annual,Visa,Auto-renew,Frequent,Electronics,Drama,Tablet,High,3.2,2
1024,Donna Trevino,Susan Smith,steven89@example.org,11/17/1983,Female,Sandrafurt,3/28/2024,3/28/2025,Annual,Amex,Auto-renew,Occasional,Electronics,Documentary,Tablet,Low,4.1,5
1025,Susan Smith,Heather Snyder,rossdeborah@example.net,2/7/1984,Female,West Crystal,3/26/2024,3/26/2025,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Comedy,Tablet,Medium,4.8,4
1026,Heather Snyder,Deanna Burke,francisco20@example.com,10/8/1982,Female,South Ashleymouth,1/29/2024,1/28/2025,Monthly,Visa,Auto-renew,Occasional,Clothing,Comedy,Smartphone,Low,3.2,1
1028,Deanna Burke,Eric Hernandez,jessicagraham@example.net,5/19/1973,Female,Port Amanda,1/3/2024,1/2/2025,Monthly,Amex,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Medium,3.6,9
1029,Eric Hernandez,Valerie Mendoza,richarddickson@example.com,2/4/1975,Male,New Robert,4/8/2024,4/8/2025,Annual,Visa,Auto-renew,Regular,Clothing,Comedy,Smart TV,Low,3.6,4
1030,Valerie Mendoza,Tammy Chapman,nicole85@example.net,5/22/1935,Male,West Jessica,2/14/2024,2/13/2025,Annual,Mastercard,Manual,Regular,Books,Romance,Smart TV,Low,3.1,0
1031,Tammy Chapman,Shawn Simpson,marysmall@example.net,11/23/1971,Female,Gomezburgh,3/25/2024,3/25/2025,Annual,Mastercard,Auto-renew,Frequent,Clothing,Drama,Smartphone,Low,4.6,4
1032,Shawn Simpson,Michael Webb,cervantesjames@example.org,10/17/1941,Male,East Robert,2/26/2024,2/25/2025,Monthly,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,High,3.3,8
1033,Michael Webb,Alexandra Gonzales Dvm,taylorjose@example.com,6/29/1963,Male,South Nancyborough,1/18/2024,1/17/2025,Monthly,Amex,Auto-renew,Regular,Clothing,Horror,Smartphone,Medium,4.6,10
1034,Alexandra Gonzales DVM,Christopher Maddox,htorres@example.org,4/9/2006,Female,South Kelsey,2/21/2024,2/20/2025,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Drama,Smartphone,High,4.2,4
1035,Christopher Maddox,Jose Hunt,wandamendoza@example.com,2/28/1945,Female,Lake Yvonne,4/10/2024,4/10/2025,Monthly,Amex,Manual,Frequent,Books,Drama,Smart TV,Low,4.2,9
1036,Jose Hunt,Robert Woods,jonbrooks@example.org,6/19/1992,Male,Robinsonfurt,3/27/2024,3/27/2025,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Romance,Smartphone,Low,4.6,2
1037,Robert Woods,Diana Garcia,russellantonio@example.com,5/12/1992,Male,Chapmanfort,2/29/2024,2/28/2025,Annual,Visa,Auto-renew,Occasional,Books,Sci-Fi,Tablet,Medium,3.3,9
1038,Diana Garcia,Crystal Ewing,austin32@example.com,4/13/1990,Male,Port Jessica,4/12/2024,4/12/2025,Monthly,Visa,Manual,Frequent,Books,Documentary,Tablet,Medium,3.5,3
1039,Crystal Ewing,Amber Webster,stephenweiss@example.org,9/24/2002,Female,Shawnmouth,3/13/2024,3/13/2025,Monthly,Mastercard,Manual,Occasional,Clothing,Sci-Fi,Tablet,Medium,4,8
1040,Amber Webster,Tyler Hernandez,masonmorrison@example.net,6/21/1936,Male,Gilbertbury,4/4/2024,4/4/2025,Annual,Mastercard,Manual,Regular,Electronics,Sci-Fi,Smartphone,High,4.9,2
1041,Tyler Hernandez,Keith Torres,jenniferroberts@example.net,4/13/1970,Female,Michaelmouth,3/11/2024,3/11/2025,Monthly,Visa,Auto-renew,Frequent,Books,Comedy,Smart TV,Medium,3.7,1
1042,Keith Torres,Michelle Thompson,powersmary@example.net,1/23/1937,Male,North Michaelborough,2/10/2024,2/9/2025,Monthly,Visa,Auto-renew,Frequent,Clothing,Comedy,Tablet,High,4.5,3
1044,Michelle Thompson,Connie Brown,kellyortega@example.net,2/11/1939,Male,New Steven,3/2/2024,3/2/2025,Annual,Visa,Manual,Regular,Electronics,Horror,Tablet,Low,3.3,10
1045,Connie Brown,Nathaniel Shepherd,summer40@example.net,11/24/1933,Male,Lopezmouth,3/29/2024,3/29/2025,Monthly,Visa,Manual,Occasional,Electronics,Horror,Smartphone,Low,4.8,0
1046,Nathaniel Shepherd,Tara Bowman,lamblaurie@example.org,2/4/1940,Female,Brighttown,1/28/2024,1/27/2025,Monthly,Visa,Manual,Frequent,Clothing,Sci-Fi,Tablet,Medium,3.6,8
1047,Tara Bowman,Rhonda Foster,penny06@example.net,3/2/1939,Male,East Brittany,2/4/2024,2/3/2025,Annual,Mastercard,Manual,Frequent,Electronics,Comedy,Smartphone,Medium,4.2,6
1048,Rhonda Foster,Joseph Park,ymurphy@example.net,8/22/1997,Female,Davisville,1/14/2024,1/13/2025,Annual,Amex,Auto-renew,Regular,Clothing,Action,Tablet,Medium,4,9
1049,Joseph Park,David James,qwhite@example.com,1/11/1953,Male,North Angela,3/19/2024,3/19/2025,Monthly,Mastercard,Manual,Occasional,Clothing,Sci-Fi,Tablet,High,3.2,4
1050,David James,Cheryl Oneill,scott74@example.com,8/3/1938,Male,North Jamiestad,3/17/2024,3/17/2025,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Action,Tablet,Medium,3.5,3
1051,Cheryl Oneill,Doris Stevens,nathanielkennedy@example.org,2/11/1963,Male,East Henry,1/11/2024,1/10/2025,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Smartphone,Medium,4.3,6
1052,Doris Stevens,Meghan Mathews,tuckerkelsey@example.org,7/12/1956,Male,Shawnaside,3/28/2024,3/28/2025,Annual,Visa,Manual,Occasional,Clothing,Romance,Smart TV,Low,3.8,5
1053,Meghan Mathews,Loretta Bentley,ruiznathan@example.net,12/30/1946,Female,Vazqueztown,3/28/2024,3/28/2025,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Romance,Smartphone,Low,4.6,6
1055,Loretta Bentley,Samantha Miller,dbailey@example.net,6/24/1969,Female,Mitchellland,1/2/2024,1/1/2025,Annual,Mastercard,Manual,Frequent,Electronics,Horror,Smartphone,Medium,3.9,2
1056,Samantha Miller,William George,ywhitehead@example.com,3/9/1989,Male,Johnborough,2/17/2024,2/16/2025,Annual,Mastercard,Manual,Occasional,Books,Comedy,Smartphone,Medium,4.3,5
1057,William George,Miguel Dean,andrealevy@example.net,10/2/1960,Male,Feliciafort,1/28/2024,1/27/2025,Annual,Visa,Manual,Regular,Clothing,Action,Tablet,High,4.7,0
1058,Miguel Dean,Scott Wagner,adam73@example.com,10/16/1941,Female,East Jesse,2/23/2024,2/22/2025,Monthly,Amex,Auto-renew,Frequent,Electronics,Sci-Fi,Smart TV,Low,4.1,2
1059,Scott Wagner,Robert Campbell,bridgethill@example.org,8/29/1978,Female,South Kellyhaven,3/5/2024,3/5/2025,Annual,Mastercard,Auto-renew,Regular,Books,Horror,Smart TV,Medium,3,7
1060,Robert Campbell,Jack Williams,randalljames@example.org,12/27/1998,Female,North Hannahtown,3/30/2024,3/30/2025,Annual,Visa,Auto-renew,Regular,Electronics,Comedy,Tablet,Low,3.5,2
1061,Jack Williams,Melissa Horn,brendan37@example.com,5/27/1948,Male,East Jackieberg,3/30/2024,3/30/2025,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Comedy,Tablet,High,3.6,4
1062,Melissa Horn,Paula Smith,trichardson@example.net,3/17/1944,Male,Briannachester,1/23/2024,1/22/2025,Monthly,Amex,Auto-renew,Frequent,Electronics,Horror,Smart TV,High,3.4,10
1063,Paula Smith,Scott Huynh,kbates@example.org,1/20/1984,Female,New Charles,1/29/2024,1/28/2025,Monthly,Mastercard,Manual,Frequent,Electronics,Sci-Fi,Tablet,High,3.8,4
1064,Scott Huynh,Lisa Mendez,umontes@example.com,6/23/1955,Female,Howeborough,2/5/2024,2/4/2025,Annual,Amex,Manual,Occasional,Clothing,Romance,Smartphone,Medium,4.8,0
1066,Lisa Mendez,Sean Young,strongkristen@example.com,10/17/1967,Female,Port Martin,3/23/2024,3/23/2025,Annual,Visa,Manual,Frequent,Books,Documentary,Tablet,Low,3.8,1
1067,Sean Young,Malik Soto,amyfloyd@example.com,3/20/2004,Male,Markfort,3/29/2024,3/29/2025,Monthly,Amex,Auto-renew,Frequent,Clothing,Documentary,Tablet,High,4.1,7
1068,Malik Soto,Brittany Lang,rebecca57@example.org,2/2/1940,Female,Wardhaven,2/4/2024,2/3/2025,Monthly,Amex,Auto-renew,Regular,Clothing,Documentary,Smart TV,Medium,4.5,7
1069,Brittany Lang,Kendra Williams,esmith@example.org,10/18/1969,Female,Hillhaven,2/14/2024,2/13/2025,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,High,3.5,3
1070,Kendra Williams,John Spencer,andreabutler@example.org,2/19/1937,Male,Dawnton,1/2/2024,1/1/2025,Annual,Visa,Manual,Occasional,Books,Action,Smartphone,Medium,3.1,0
1071,John Spencer,Donald Flowers,megan63@example.org,7/1/1951,Female,Mercerbury,3/12/2024,3/12/2025,Annual,Amex,Auto-renew,Regular,Clothing,Drama,Smartphone,Low,3.7,6
1072,Donald Flowers,Andre Webb,stacey20@example.com,4/22/1994,Male,West Markmouth,2/4/2024,2/3/2025,Monthly,Amex,Manual,Regular,Clothing,Horror,Smart TV,Low,4.1,4
1073,Andre Webb,Courtney Morrison,wbrown@example.com,8/20/1935,Female,Patriciafurt,2/9/2024,2/8/2025,Annual,Visa,Manual,Frequent,Books,Horror,Smart TV,Medium,3.2,2
1074,Courtney Morrison,Kathryn Smith,harriswilliam@example.com,5/15/1948,Male,Lake Karen,1/28/2024,1/27/2025,Annual,Mastercard,Manual,Frequent,Electronics,Drama,Tablet,Low,4,7
1076,Kathryn Smith,Scott Love,lindawilliams@example.net,5/18/1941,Female,Williamsview,1/8/2024,1/7/2025,Monthly,Visa,Auto-renew,Frequent,Clothing,Drama,Smart TV,Medium,3.9,2
1077,Scott Love,Crystal Johnson,newmaneric@example.org,11/23/1988,Male,Jeromefort,2/18/2024,2/17/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Sci-Fi,Tablet,Low,3.4,3
1078,Crystal Johnson,Grant Silva,cwallace@example.org,2/18/2002,Male,South James,2/25/2024,2/24/2025,Annual,Visa,Manual,Regular,Clothing,Comedy,Smartphone,Low,4.4,7
1079,Grant Silva,Jennifer Farrell,rogerperry@example.com,3/3/1979,Male,Dianaborough,1/3/2024,1/2/2025,Annual,Mastercard,Manual,Frequent,Books,Romance,Smartphone,Medium,4.6,4
1080,Jennifer Farrell,Jay Miller,christina85@example.net,4/12/1984,Male,Caseville,3/21/2024,3/21/2025,Annual,Visa,Auto-renew,Regular,Electronics,Documentary,Smart TV,Medium,3.2,5
1081,Jay Miller,Sharon Smith,darlenemorgan@example.net,3/28/1986,Male,East Joe,1/23/2024,1/22/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Smartphone,High,3.9,2
1082,Sharon Smith,James Smith,kimberly94@example.org,3/17/1941,Male,Ericastad,3/17/2024,3/17/2025,Monthly,Mastercard,Auto-renew,Regular,Clothing,Sci-Fi,Smartphone,Low,3.5,5
1085,James Smith,Ms. Patricia Williams,jose31@example.org,8/3/1974,Male,South Krystal,3/3/2024,3/3/2025,Annual,Visa,Auto-renew,Occasional,Books,Documentary,Smartphone,High,3.2,6
1086,Ms. Patricia Williams,Christopher Harding,rosemelissa@example.com,10/3/1951,Female,Torresport,2/1/2024,1/31/2025,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Action,Tablet,Medium,5,10
1087,Christopher Harding,Katherine Carter,pmedina@example.com,1/19/1993,Female,East Jesseville,2/25/2024,2/24/2025,Annual,Visa,Manual,Frequent,Electronics,Horror,Smart TV,Medium,3.5,1
1088,Katherine Carter,Gabriel Day,burnsscott@example.com,4/17/1957,Male,Hernandezmouth,2/29/2024,2/28/2025,Monthly,Visa,Auto-renew,Frequent,Books,Sci-Fi,Smart TV,High,3.5,7
1089,Gabriel Day,Steve Smith,johnsontravis@example.org,11/20/2002,Male,North Isabellaton,2/20/2024,2/19/2025,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Drama,Tablet,High,5,2
1090,Steve Smith,Michael Lopez,deborahrodgers@example.org,1/11/1979,Female,Williamshire,3/19/2024,3/19/2025,Annual,Amex,Manual,Frequent,Books,Action,Smart TV,Medium,3,9
1091,Michael Lopez,Rachel Moses,rortiz@example.org,7/13/1974,Male,Johnsonside,2/18/2024,2/17/2025,Annual,Mastercard,Auto-renew,Regular,Books,Comedy,Smartphone,Low,4.6,3
1092,Rachel Moses,John Roy,yvaughn@example.org,10/30/1991,Male,Mitchellchester,2/7/2024,2/6/2025,Monthly,Visa,Auto-renew,Regular,Books,Action,Smart TV,Medium,4.4,10
1094,John Roy,Michael Ramirez,aaronmiller@example.org,10/4/1948,Male,Port Stephanie,1/11/2024,1/10/2025,Monthly,Amex,Manual,Occasional,Books,Comedy,Smartphone,High,4.8,10
1095,Michael Ramirez,Lynn Morris,mramos@example.com,8/5/1991,Female,South Angela,3/25/2024,3/25/2025,Annual,Visa,Manual,Regular,Electronics,Drama,Smartphone,Low,4.9,5
1096,Lynn Morris,Benjamin Garcia,guerrerosusan@example.org,1/11/2003,Male,Davidton,3/17/2024,3/17/2025,Annual,Amex,Manual,Occasional,Clothing,Romance,Smartphone,Low,3.3,8
1097,Benjamin Garcia,Judy Smith,kathyluna@example.net,7/31/1952,Female,Sarafurt,3/1/2024,3/1/2025,Monthly,Visa,Manual,Occasional,Electronics,Comedy,Tablet,Low,3.6,3
1098,Judy Smith,Katherine Keith,pclayton@example.net,8/1/1958,Male,New Jennifer,1/3/2024,1/2/2025,Monthly,Amex,Manual,Frequent,Electronics,Documentary,Smart TV,Low,3.8,0
1099,Katherine Keith,Micheal Mosley,evanselizabeth@example.com,2/14/2001,Female,East Stephanie,3/28/2024,3/28/2025,Annual,Amex,Auto-renew,Frequent,Electronics,Drama,Smartphone,High,4.1,1
1100,Micheal Mosley,Daniel Anderson,adam03@example.org,3/29/1967,Female,New Donnahaven,3/25/2024,3/25/2025,Monthly,Mastercard,Manual,Frequent,Clothing,Action,Smartphone,Medium,4.7,6
1101,Daniel Anderson,Kelli Johnson,shieldsmichelle@example.com,7/4/2000,Female,Sanfordberg,4/13/2024,4/13/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Comedy,Tablet,High,3.5,0
1102,Kelli Johnson,Nicole Mitchell,evanchan@example.net,6/20/2005,Female,Davidmouth,2/7/2024,2/6/2025,Annual,Visa,Auto-renew,Regular,Electronics,Horror,Smart TV,High,4.4,8
1103,Nicole Mitchell,Jill Alexander,wbaker@example.net,10/14/1945,Male,Port John,2/16/2024,2/15/2025,Monthly,Amex,Manual,Regular,Clothing,Sci-Fi,Smart TV,Medium,4,0
1104,Jill Alexander,Cody Stone,hmercado@example.com,11/10/1949,Male,Lisatown,1/9/2024,1/8/2025,Annual,Amex,Auto-renew,Occasional,Electronics,Romance,Smart TV,High,4,1
1105,Cody Stone,Heather Ward,prose@example.com,5/19/1963,Male,Jacobtown,1/30/2024,1/29/2025,Monthly,Mastercard,Manual,Occasional,Books,Romance,Smartphone,Medium,4.3,0
1106,Heather Ward,Kyle Johnson,kingmaria@example.net,10/8/1973,Female,Morrisshire,3/4/2024,3/4/2025,Monthly,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smartphone,High,4.1,4
1107,Kyle Johnson,Dale Cooley,jodihanson@example.org,4/22/2002,Male,Mcgeeshire,2/22/2024,2/21/2025,Monthly,Mastercard,Manual,Regular,Electronics,Romance,Smartphone,High,3.6,10
